investor_id,investor_name,city,age_group,fund_name,monthly_investment,sip_start_date,sip_end_date,missed_payments,status,churn
INV01117,Shweta Yadav,Delhi,36-45,DSP Mid Cap Fund,2500,2022-03-01,2023-01-01,13,stopped,1
INV01118,Mala Reddy,Bhopal,55+,SBI Bluechip Fund,12000,2015-12-01,2021-07-01,40,stopped,1
INV01119,Rohini Verma,Bangalore,36-45,Kotak Emerging Equity Fund,16500,2016-08-01,,45,active,0
INV01120,Karthik Kapoor,Chandigarh,36-45,Nippon India Growth Fund,1500,2018-08-01,2023-10-01,36,stopped,1
INV01121,Arjun Iyer,Delhi,25-35,Nippon India Small Cap Fund,3500,2017-11-01,2021-02-01,33,stopped,1
INV01122,Ananya Chopra,Bangalore,36-45,HDFC Flexi Cap Fund,2500,2017-02-01,2022-07-01,31,stopped,1
INV01123,Harish Tiwari,Indore,25-35,Nippon India Small Cap Fund,2500,2016-11-01,2023-01-01,58,stopped,1
INV01124,Shweta Verma,Lucknow,36-45,Parag Parikh Flexi Cap Fund,2000,2021-07-01,,20,active,0
INV01125,Manish Nair,Bangalore,25-35,Mirae Asset Emerging Bluechip Fund,7500,2022-11-01,,8,active,0
INV01126,Karthik Verma,Lucknow,46-55,HDFC Flexi Cap Fund,3000,2015-09-01,2021-10-01,51,stopped,1
INV01127,Archana Mehta,Chandigarh,25-35,Kotak Emerging Equity Fund,4500,2022-06-01,,10,active,0
INV01128,Nandini Agarwal,Mumbai,25-35,Nippon India Growth Fund,6000,2021-05-01,2023-09-01,13,stopped,1
INV01129,Pooja Nair,Pune,25-35,ICICI Pru Bluechip Fund,11000,2018-02-01,2024-06-01,28,stopped,1
INV01130,Ravi Sharma,Nagpur,36-45,SBI Small Cap Fund,6000,2021-08-01,2024-11-01,23,stopped,1
INV01131,Lata Iyer,Surat,55+,ICICI Pru Value Discovery Fund,12500,2016-09-01,,42,active,0
INV01132,Geeta Joshi,Chandigarh,25-35,Kotak Standard Multicap Fund,6000,2015-05-01,,50,active,0
INV01133,Dinesh Rao,Pune,36-45,HDFC Mid-Cap Opportunities Fund,6000,2019-01-01,2020-03-01,25,stopped,1
INV01134,Vivek Reddy,Vadodara,46-55,Franklin India Prima Fund,6500,2019-01-01,2023-08-01,37,stopped,1
INV01135,Sunil Menon,Nagpur,55+,Franklin India Prima Fund,3000,2019-02-01,2020-09-01,55,stopped,1
INV01136,Suresh Gupta,Nagpur,25-35,Kotak Standard Multicap Fund,4500,2017-01-01,2021-09-01,40,stopped,1
INV01137,Rahul Patel,Pune,25-35,Kotak Emerging Equity Fund,4500,2022-01-01,2023-08-01,20,stopped,1
INV01138,Priya Chauhan,Pune,25-35,Franklin India Prima Fund,3000,2015-06-01,,64,active,0
INV01139,Meena Bansal,Ahmedabad,55+,HDFC Mid-Cap Opportunities Fund,2000,2022-01-01,,20,active,0
INV01140,Anil Saxena,Mumbai,25-35,DSP Mid Cap Fund,27000,2020-08-01,,21,active,0
INV01141,Sneha Kapoor,Jaipur,36-45,Parag Parikh Flexi Cap Fund,16500,2020-11-01,,16,active,0
INV01142,Gaurav Chauhan,Delhi,36-45,Canara Robeco Emerging Equities,4500,2020-07-01,,30,active,0
INV01143,Ashish Menon,Chandigarh,25-35,Aditya Birla SL Frontline Equity,15000,2019-03-01,2024-07-01,28,stopped,1
INV01144,Arjun Saxena,Visakhapatnam,46-55,Franklin India Prima Fund,2500,2021-05-01,2021-12-01,34,stopped,1
INV01145,Rajesh Singh,Indore,25-35,ICICI Pru Value Discovery Fund,2000,2021-10-01,2024-11-01,15,stopped,1
INV01146,Sunita Sharma,Chandigarh,25-35,Kotak Emerging Equity Fund,8500,2020-12-01,2023-03-01,24,stopped,1
INV01147,Lata Kapoor,Bhopal,25-35,Axis Long Term Equity Fund,3500,2020-05-01,,30,active,0
INV01148,Manoj Joshi,Chandigarh,25-35,Kotak Standard Multicap Fund,4500,2016-02-01,2024-07-01,46,stopped,1
INV01149,Arjun Rao,Kochi,25-35,Axis Long Term Equity Fund,2000,2019-11-01,2020-11-01,37,stopped,1
INV01150,Ashish Sinha,Pune,36-45,Mirae Asset Large Cap Fund,4000,2020-12-01,,18,active,0
INV01151,Vikram Chaudhary,Delhi,36-45,SBI Bluechip Fund,4000,2016-11-01,2019-07-01,51,stopped,1
INV01152,Deepa Nair,Delhi,46-55,Axis Bluechip Fund,9000,2016-01-01,,43,active,0
INV01153,Swati Sharma,Surat,55+,Mirae Asset Large Cap Fund,24500,2022-11-01,2023-07-01,11,stopped,1
INV01154,Sneha Sinha,Mumbai,25-35,Parag Parikh Flexi Cap Fund,6500,2015-10-01,2019-01-01,31,stopped,1
INV01155,Karthik Sharma,Ahmedabad,25-35,Axis Bluechip Fund,8000,2017-10-01,2022-03-01,35,stopped,1
INV01156,Yogesh Sharma,Jaipur,36-45,Nippon India Small Cap Fund,3500,2020-06-01,,28,active,0
INV01157,Archana Bansal,Jaipur,25-35,SBI Bluechip Fund,3500,2017-03-01,,35,active,0
INV01158,Amit Sharma,Lucknow,25-35,Parag Parikh Flexi Cap Fund,5500,2015-03-01,2018-06-01,33,stopped,1
INV01159,Yogesh Yadav,Surat,46-55,DSP Mid Cap Fund,4000,2015-03-01,2016-10-01,59,stopped,1
INV01160,Anjali Pandey,Chennai,25-35,ICICI Pru Bluechip Fund,1500,2017-11-01,,35,active,0
INV01161,Nitin Gupta,Nagpur,25-35,Mirae Asset Emerging Bluechip Fund,8000,2017-01-01,,31,active,0
INV01162,Puja Agarwal,Visakhapatnam,36-45,DSP Mid Cap Fund,8500,2015-11-01,,51,active,0
INV01163,Lata Yadav,Ahmedabad,36-45,HDFC Mid-Cap Opportunities Fund,1000,2020-01-01,,32,active,0
INV01164,Kuldeep Chopra,Pune,46-55,Parag Parikh Flexi Cap Fund,4000,2016-02-01,2024-04-01,36,stopped,1
INV01165,Vivek Mishra,Bhopal,36-45,Parag Parikh Flexi Cap Fund,6000,2015-06-01,2022-06-01,43,stopped,1
INV01166,Meena Sinha,Pune,25-35,ICICI Pru Bluechip Fund,3000,2017-12-01,2021-08-01,34,stopped,1
INV01167,Nitin Sharma,Surat,55+,Nippon India Small Cap Fund,3500,2015-11-01,,70,active,0
INV01168,Arjun Menon,Kochi,25-35,Nippon India Small Cap Fund,5000,2018-03-01,,45,active,0
INV01169,Seema Nair,Pune,46-55,HDFC Flexi Cap Fund,5500,2016-01-01,,41,active,0
INV01170,Archana Mishra,Indore,36-45,HDFC Flexi Cap Fund,5000,2016-11-01,2022-08-01,44,stopped,1
INV01171,Seema Reddy,Vadodara,46-55,HDFC Mid-Cap Opportunities Fund,7500,2017-02-01,2024-07-01,35,stopped,1
INV01172,Lata Chaudhary,Mumbai,25-35,Kotak Emerging Equity Fund,10500,2017-10-01,2024-08-01,38,stopped,1
INV01173,Lakshmi Shukla,Pune,36-45,Mirae Asset Emerging Bluechip Fund,2500,2018-11-01,,28,active,0
INV01174,Rahul Pillai,Ahmedabad,25-35,Nippon India Small Cap Fund,5500,2022-03-01,2024-01-01,20,stopped,1
INV01175,Gaurav Pillai,Mumbai,46-55,SBI Bluechip Fund,3500,2016-01-01,2022-06-01,48,stopped,1
INV01176,Ashish Singh,Vadodara,55+,Kotak Emerging Equity Fund,18500,2017-01-01,2024-06-01,41,stopped,1
INV01177,Preeti Gupta,Kolkata,36-45,Axis Bluechip Fund,3000,2019-11-01,2021-03-01,22,stopped,1
INV01178,Swati Shukla,Mumbai,55+,DSP Mid Cap Fund,2000,2019-07-01,2022-01-01,37,stopped,1
INV01179,Rekha Pillai,Chandigarh,46-55,Franklin India Prima Fund,13500,2017-01-01,2022-11-01,52,stopped,1
INV01180,Arjun Verma,Visakhapatnam,36-45,HDFC Flexi Cap Fund,7500,2021-10-01,2024-11-01,19,stopped,1
INV01181,Meena Sinha,Chennai,36-45,Kotak Emerging Equity Fund,3000,2020-11-01,2024-01-01,29,stopped,1
INV01182,Divya Singh,Jaipur,46-55,Axis Long Term Equity Fund,3000,2017-11-01,2022-08-01,34,stopped,1
INV01183,Neha Sinha,Kolkata,25-35,Axis Long Term Equity Fund,14000,2015-12-01,2024-08-01,49,stopped,1
INV01184,Rohini Mishra,Jaipur,25-35,SBI Bluechip Fund,10000,2021-06-01,2022-01-01,23,stopped,1
INV01185,Rohan Bansal,Delhi,25-35,Mirae Asset Large Cap Fund,6500,2016-09-01,2019-06-01,34,stopped,1
INV01186,Suresh Dubey,Vadodara,46-55,Mirae Asset Large Cap Fund,5500,2021-11-01,,14,active,0
INV01187,Puja Chopra,Chandigarh,25-35,SBI Bluechip Fund,21000,2019-03-01,2021-01-01,25,stopped,1
INV01188,Manoj Malhotra,Bhopal,46-55,ICICI Pru Value Discovery Fund,4000,2018-05-01,,24,active,0
INV01189,Ravi Chauhan,Ahmedabad,46-55,Kotak Emerging Equity Fund,2500,2016-05-01,,53,active,0
INV01190,Karthik Chaudhary,Pune,46-55,Axis Long Term Equity Fund,6500,2019-04-01,,30,active,0
INV01191,Rohini Tiwari,Hyderabad,25-35,Aditya Birla SL Frontline Equity,3500,2017-11-01,,39,active,0
INV01192,Meena Pandey,Lucknow,46-55,Kotak Standard Multicap Fund,12000,2019-11-01,,31,active,0
INV01193,Preeti Chopra,Nagpur,25-35,Nippon India Small Cap Fund,7500,2021-03-01,2022-09-01,20,stopped,1
INV01194,Anjali Pandey,Nagpur,36-45,Mirae Asset Emerging Bluechip Fund,2500,2022-04-01,2024-07-01,17,stopped,1
INV01195,Deepa Sinha,Vadodara,36-45,ICICI Pru Bluechip Fund,2500,2016-09-01,2022-09-01,49,stopped,1
INV01196,Rohini Patel,Indore,46-55,Nippon India Growth Fund,4500,2017-10-01,2023-08-01,54,stopped,1
INV01197,Pooja Rao,Surat,36-45,DSP Mid Cap Fund,8000,2020-09-01,2024-11-01,30,stopped,1
INV01198,Vijay Chaudhary,Lucknow,36-45,SBI Bluechip Fund,7500,2015-03-01,,56,active,0
INV01199,Puja Mishra,Visakhapatnam,25-35,Nippon India Small Cap Fund,10500,2015-09-01,2016-11-01,59,stopped,1
INV01200,Pooja Rao,Delhi,55+,Aditya Birla SL Frontline Equity,3500,2017-07-01,,42,active,0
INV01201,Shweta Pandey,Surat,25-35,SBI Bluechip Fund,9000,2022-11-01,,10,active,0
INV01202,Shweta Dubey,Nagpur,25-35,Axis Bluechip Fund,2000,2015-03-01,,55,active,0
INV01203,Sunil Pandey,Chandigarh,25-35,Axis Bluechip Fund,23000,2015-04-01,2020-06-01,46,stopped,1
INV01204,Nitin Reddy,Surat,25-35,Nippon India Small Cap Fund,1000,2022-08-01,,14,active,0
INV01205,Nandini Agarwal,Ahmedabad,25-35,Axis Bluechip Fund,1000,2022-08-01,,16,active,0
INV01206,Ashish Iyer,Kolkata,46-55,SBI Bluechip Fund,6500,2018-05-01,2020-08-01,39,stopped,1
INV01207,Arjun Pillai,Lucknow,55+,UTI Flexi Cap Fund,2500,2017-04-01,,47,active,0
INV01208,Meena Bansal,Jaipur,25-35,Canara Robeco Emerging Equities,1500,2017-08-01,2024-10-01,60,stopped,1
INV01209,Rekha Dubey,Mumbai,36-45,HDFC Flexi Cap Fund,1000,2019-04-01,2024-04-01,26,stopped,1
INV01210,Rekha Pandey,Ahmedabad,36-45,HDFC Flexi Cap Fund,5500,2022-05-01,2023-06-01,17,stopped,1
INV01211,Anjali Menon,Hyderabad,36-45,Canara Robeco Emerging Equities,16500,2018-03-01,2019-05-01,48,stopped,1
INV01212,Seema Kumar,Kochi,46-55,Canara Robeco Emerging Equities,7000,2016-07-01,2021-08-01,53,stopped,1
INV01213,Kuldeep Chauhan,Lucknow,36-45,Mirae Asset Large Cap Fund,3500,2016-12-01,2020-07-01,40,stopped,1
INV01214,Suresh Mehta,Delhi,36-45,Mirae Asset Large Cap Fund,13500,2017-06-01,2018-05-01,47,stopped,1
INV01215,Manoj Rao,Hyderabad,55+,SBI Small Cap Fund,8000,2017-05-01,2018-10-01,57,stopped,1
INV01216,Rohan Sharma,Pune,46-55,SBI Bluechip Fund,2000,2021-06-01,,19,active,0
INV01217,Seema Pandey,Chandigarh,46-55,Axis Bluechip Fund,2000,2016-02-01,2018-03-01,45,stopped,1
INV01218,Vikram Chauhan,Jaipur,36-45,Parag Parikh Flexi Cap Fund,2500,2021-06-01,2023-10-01,11,stopped,1
INV01219,Geeta Agarwal,Hyderabad,25-35,DSP Mid Cap Fund,13500,2015-12-01,2024-05-01,38,stopped,1
INV01220,Nitin Khanna,Mumbai,46-55,ICICI Pru Value Discovery Fund,8500,2021-03-01,,27,active,0
INV01221,Anil Mishra,Surat,36-45,HDFC Mid-Cap Opportunities Fund,15500,2018-05-01,2020-01-01,31,stopped,1
INV01222,Lakshmi Agarwal,Nagpur,25-35,Kotak Emerging Equity Fund,4000,2017-05-01,2017-12-01,55,stopped,1
INV01223,Rahul Patel,Mumbai,36-45,ICICI Pru Value Discovery Fund,2000,2018-11-01,2021-01-01,27,stopped,1
INV01224,Anil Agarwal,Visakhapatnam,36-45,ICICI Pru Value Discovery Fund,3500,2019-07-01,,25,active,0
INV01225,Divya Gupta,Nagpur,36-45,HDFC Flexi Cap Fund,3000,2019-10-01,,21,active,0
INV01226,Puja Verma,Chandigarh,36-45,Mirae Asset Emerging Bluechip Fund,8500,2016-04-01,2023-01-01,46,stopped,1
INV01227,Suresh Bansal,Chennai,36-45,Aditya Birla SL Frontline Equity,10000,2015-12-01,2018-05-01,45,stopped,1
INV01228,Nitin Patel,Kolkata,36-45,SBI Small Cap Fund,6000,2019-02-01,2020-05-01,47,stopped,1
INV01229,Ashish Iyer,Bhopal,46-55,Mirae Asset Emerging Bluechip Fund,3500,2015-06-01,2020-10-01,61,stopped,1
INV01230,Sanjay Reddy,Kochi,46-55,Kotak Standard Multicap Fund,2000,2016-03-01,2022-10-01,59,stopped,1
INV01231,Manoj Pillai,Kochi,36-45,ICICI Pru Bluechip Fund,5500,2015-01-01,2021-08-01,49,stopped,1
INV01232,Lata Dubey,Mumbai,36-45,Canara Robeco Emerging Equities,2500,2022-06-01,2023-03-01,22,stopped,1
INV01233,Manish Gupta,Hyderabad,36-45,ICICI Pru Bluechip Fund,2500,2016-06-01,2018-10-01,48,stopped,1
INV01234,Lata Chauhan,Indore,36-45,ICICI Pru Bluechip Fund,5000,2015-02-01,,40,active,0
INV01235,Meena Kapoor,Bhopal,46-55,Mirae Asset Large Cap Fund,3000,2018-08-01,,29,active,0
INV01236,Neha Saxena,Indore,25-35,Kotak Emerging Equity Fund,7000,2020-02-01,2021-10-01,25,stopped,1
INV01237,Sunita Mishra,Kochi,36-45,ICICI Pru Value Discovery Fund,6000,2020-02-01,,23,active,0
INV01238,Ashish Nair,Chennai,36-45,Kotak Emerging Equity Fund,12500,2015-04-01,2019-04-01,60,stopped,1
INV01239,Yogesh Patel,Surat,25-35,SBI Bluechip Fund,3500,2015-07-01,2022-03-01,49,stopped,1
INV01240,Mala Agarwal,Jaipur,36-45,Mirae Asset Emerging Bluechip Fund,40500,2021-04-01,2022-04-01,19,stopped,1
INV01241,Mala Mishra,Ahmedabad,46-55,Axis Long Term Equity Fund,7000,2017-12-01,2023-06-01,41,stopped,1
INV01242,Anil Patel,Mumbai,36-45,Mirae Asset Large Cap Fund,9500,2021-01-01,2022-02-01,15,stopped,1
INV01243,Arjun Tiwari,Mumbai,36-45,Mirae Asset Large Cap Fund,5500,2016-02-01,,52,active,0
INV01244,Anil Mehta,Pune,46-55,DSP Mid Cap Fund,2500,2022-07-01,2023-11-01,12,stopped,1
INV01245,Pranav Sinha,Vadodara,46-55,SBI Small Cap Fund,1500,2015-08-01,,74,active,0
INV01246,Preeti Tiwari,Vadodara,46-55,Parag Parikh Flexi Cap Fund,10500,2019-09-01,2024-10-01,15,stopped,1
INV01247,Anjali Reddy,Ahmedabad,36-45,ICICI Pru Bluechip Fund,6500,2019-03-01,2023-03-01,24,stopped,1
INV01248,Rohan Pillai,Lucknow,46-55,Mirae Asset Large Cap Fund,4500,2018-04-01,,43,active,0
INV01249,Divya Bansal,Delhi,25-35,HDFC Mid-Cap Opportunities Fund,10500,2018-04-01,,38,active,0
INV01250,Rohan Malhotra,Kochi,46-55,SBI Small Cap Fund,1500,2020-02-01,2024-09-01,15,stopped,1
INV01251,Vijay Tiwari,Indore,36-45,Franklin India Prima Fund,5000,2022-01-01,2023-04-01,17,stopped,1
INV01252,Archana Kumar,Vadodara,25-35,Aditya Birla SL Frontline Equity,13000,2021-11-01,2023-07-01,13,stopped,1
INV01253,Manoj Dubey,Surat,46-55,UTI Flexi Cap Fund,2000,2022-01-01,,14,active,0
INV01254,Harish Bansal,Kochi,36-45,DSP Mid Cap Fund,2500,2022-05-01,,15,active,0
INV01255,Puja Nair,Ahmedabad,25-35,UTI Flexi Cap Fund,5500,2021-12-01,2023-07-01,15,stopped,1
INV01256,Rahul Verma,Mumbai,36-45,Nippon India Growth Fund,11000,2019-03-01,2022-06-01,31,stopped,1
INV01257,Sneha Singh,Bhopal,25-35,ICICI Pru Bluechip Fund,10000,2019-02-01,2022-12-01,25,stopped,1
INV01258,Nandini Chauhan,Surat,36-45,Axis Bluechip Fund,35000,2015-04-01,,43,active,0
INV01259,Swati Verma,Vadodara,36-45,Axis Bluechip Fund,1000,2018-06-01,,36,active,0
INV01260,Manoj Nair,Lucknow,55+,Franklin India Prima Fund,4000,2018-01-01,2020-06-01,48,stopped,1
INV01261,Sanjay Iyer,Chandigarh,25-35,Nippon India Growth Fund,2000,2019-10-01,2022-03-01,38,stopped,1
INV01262,Vikram Pillai,Chandigarh,36-45,Nippon India Small Cap Fund,9500,2021-08-01,2023-02-01,28,stopped,1
INV01263,Seema Saxena,Jaipur,25-35,ICICI Pru Value Discovery Fund,7000,2018-03-01,2022-05-01,47,stopped,1
INV01264,Neha Menon,Surat,25-35,Franklin India Prima Fund,2500,2017-03-01,,69,active,0
INV01265,Harish Chauhan,Visakhapatnam,36-45,Kotak Emerging Equity Fund,4500,2018-09-01,,39,active,0
INV01266,Kuldeep Verma,Pune,46-55,DSP Mid Cap Fund,6500,2016-05-01,,55,active,0
INV01267,Pranav Kumar,Surat,55+,Nippon India Growth Fund,2500,2017-09-01,2019-09-01,42,stopped,1
INV01268,Rajesh Mishra,Nagpur,25-35,Parag Parikh Flexi Cap Fund,7500,2022-02-01,,8,active,0
INV01269,Pranav Mehta,Lucknow,36-45,HDFC Flexi Cap Fund,5500,2016-11-01,2023-03-01,42,stopped,1
INV01270,Swati Gupta,Indore,46-55,Parag Parikh Flexi Cap Fund,3500,2021-07-01,2024-03-01,9,stopped,1
INV01271,Geeta Chaudhary,Nagpur,25-35,Mirae Asset Large Cap Fund,5500,2017-08-01,2024-02-01,42,stopped,1
INV01272,Kavya Pandey,Vadodara,25-35,Mirae Asset Emerging Bluechip Fund,10000,2022-02-01,2023-10-01,14,stopped,1
INV01273,Manoj Agarwal,Chennai,25-35,HDFC Flexi Cap Fund,12500,2015-08-01,2019-09-01,34,stopped,1
INV01274,Sunil Reddy,Jaipur,25-35,Axis Long Term Equity Fund,3000,2022-07-01,2023-10-01,18,stopped,1
INV01275,Manoj Khanna,Visakhapatnam,55+,ICICI Pru Bluechip Fund,4000,2022-10-01,2024-05-01,12,stopped,1
INV01276,Manish Sharma,Vadodara,36-45,Parag Parikh Flexi Cap Fund,33500,2021-03-01,,14,active,0
INV01277,Rohan Singh,Nagpur,25-35,Franklin India Prima Fund,3000,2016-10-01,,56,active,0
INV01278,Pooja Khanna,Hyderabad,46-55,ICICI Pru Value Discovery Fund,3000,2015-07-01,,33,active,0
INV01279,Vikram Iyer,Lucknow,36-45,Nippon India Small Cap Fund,12500,2022-06-01,,17,active,0
INV01280,Dinesh Nair,Kolkata,36-45,UTI Flexi Cap Fund,2000,2019-06-01,2022-11-01,27,stopped,1
INV01281,Vijay Singh,Surat,46-55,ICICI Pru Value Discovery Fund,500,2020-12-01,2023-12-01,16,stopped,1
INV01282,Neha Sharma,Kolkata,55+,Mirae Asset Emerging Bluechip Fund,500,2021-11-01,2023-04-01,19,stopped,1
INV01283,Mala Bansal,Nagpur,46-55,Kotak Standard Multicap Fund,4500,2015-09-01,2023-08-01,57,stopped,1
INV01284,Shweta Saxena,Ahmedabad,36-45,DSP Mid Cap Fund,2000,2016-05-01,,48,active,0
INV01285,Sanjay Mehta,Jaipur,46-55,Mirae Asset Large Cap Fund,25500,2016-11-01,,39,active,0
INV01286,Manish Malhotra,Delhi,25-35,Nippon India Small Cap Fund,7000,2015-02-01,2022-06-01,76,stopped,1
INV01287,Suresh Sinha,Delhi,25-35,SBI Small Cap Fund,1500,2016-06-01,2018-06-01,65,stopped,1
INV01288,Meena Kapoor,Bhopal,36-45,UTI Flexi Cap Fund,6000,2020-06-01,2023-05-01,30,stopped,1
INV01289,Deepa Kumar,Bangalore,25-35,Parag Parikh Flexi Cap Fund,2000,2020-05-01,2023-09-01,20,stopped,1
INV01290,Puja Singh,Jaipur,46-55,UTI Flexi Cap Fund,3000,2021-05-01,,22,active,0
INV01291,Deepa Sharma,Delhi,36-45,Axis Long Term Equity Fund,10000,2019-02-01,,31,active,0
INV01292,Sneha Dubey,Mumbai,36-45,Kotak Standard Multicap Fund,10500,2021-02-01,2022-06-01,25,stopped,1
INV01293,Sunita Menon,Hyderabad,25-35,ICICI Pru Value Discovery Fund,6000,2019-03-01,2021-04-01,31,stopped,1
INV01294,Ashish Rao,Chennai,36-45,Franklin India Prima Fund,5500,2018-12-01,2022-12-01,35,stopped,1
INV01295,Shweta Verma,Jaipur,25-35,Aditya Birla SL Frontline Equity,2500,2019-02-01,2021-12-01,25,stopped,1
INV01296,Pranav Khanna,Jaipur,25-35,HDFC Mid-Cap Opportunities Fund,3000,2019-10-01,,27,active,0
INV01297,Anjali Khanna,Indore,36-45,Axis Long Term Equity Fund,1500,2022-06-01,2024-11-01,13,stopped,1
INV01298,Sneha Gupta,Surat,36-45,Nippon India Small Cap Fund,2500,2020-10-01,2024-02-01,30,stopped,1
INV01299,Kuldeep Rao,Indore,46-55,Franklin India Prima Fund,2500,2022-04-01,,13,active,0
INV01300,Yogesh Bansal,Indore,36-45,SBI Bluechip Fund,4500,2021-10-01,,24,active,0
INV01301,Dinesh Verma,Bangalore,36-45,ICICI Pru Bluechip Fund,11000,2021-01-01,,14,active,0
INV01302,Meena Mehta,Vadodara,25-35,Nippon India Small Cap Fund,2000,2022-04-01,2023-02-01,19,stopped,1
INV01303,Anil Nair,Kolkata,36-45,Mirae Asset Large Cap Fund,4000,2020-05-01,,13,active,0
INV01304,Ashish Mishra,Indore,46-55,Kotak Emerging Equity Fund,4000,2016-09-01,,59,active,0
INV01305,Ravi Bansal,Kochi,55+,Canara Robeco Emerging Equities,4500,2017-12-01,,49,active,0
INV01306,Dinesh Dubey,Visakhapatnam,46-55,ICICI Pru Bluechip Fund,3500,2022-09-01,2024-11-01,12,stopped,1
INV01307,Pooja Tiwari,Chennai,36-45,Axis Long Term Equity Fund,4500,2019-09-01,2024-02-01,30,stopped,1
INV01308,Deepa Pandey,Kolkata,36-45,ICICI Pru Value Discovery Fund,6000,2020-03-01,2021-05-01,17,stopped,1
INV01309,Arjun Sinha,Chennai,36-45,SBI Bluechip Fund,3000,2020-12-01,2021-09-01,21,stopped,1
INV01310,Ananya Saxena,Lucknow,46-55,Parag Parikh Flexi Cap Fund,1500,2019-09-01,2023-03-01,23,stopped,1
INV01311,Ananya Reddy,Jaipur,55+,Parag Parikh Flexi Cap Fund,3500,2022-03-01,2024-09-01,15,stopped,1
INV01312,Archana Tiwari,Lucknow,46-55,SBI Bluechip Fund,5000,2019-03-01,,37,active,0
INV01313,Vikram Pillai,Lucknow,36-45,Parag Parikh Flexi Cap Fund,4000,2020-02-01,,17,active,0
INV01314,Yogesh Kapoor,Bhopal,25-35,Mirae Asset Emerging Bluechip Fund,2500,2021-10-01,2024-08-01,19,stopped,1
INV01315,Lata Malhotra,Bhopal,25-35,ICICI Pru Bluechip Fund,4500,2019-01-01,,36,active,0
INV01316,Seema Dubey,Lucknow,36-45,Franklin India Prima Fund,2000,2022-11-01,2024-05-01,12,stopped,1
INV01317,Vivek Reddy,Jaipur,36-45,Axis Long Term Equity Fund,4000,2021-05-01,2024-05-01,15,stopped,1
INV01318,Vivek Kapoor,Lucknow,46-55,Kotak Standard Multicap Fund,8000,2019-07-01,,29,active,0
INV01319,Pranav Yadav,Hyderabad,36-45,Canara Robeco Emerging Equities,2000,2019-03-01,2022-08-01,39,stopped,1
INV01320,Divya Patel,Chennai,36-45,Aditya Birla SL Frontline Equity,2000,2019-05-01,,41,active,0
INV01321,Rohan Iyer,Surat,25-35,ICICI Pru Value Discovery Fund,10500,2020-10-01,,16,active,0
INV01322,Anjali Pillai,Pune,46-55,SBI Small Cap Fund,6000,2015-07-01,2021-06-01,77,stopped,1
INV01323,Sneha Reddy,Kochi,36-45,ICICI Pru Value Discovery Fund,22000,2020-08-01,2022-03-01,15,stopped,1
INV01324,Karthik Pandey,Pune,46-55,Axis Long Term Equity Fund,1500,2022-02-01,2024-07-01,17,stopped,1
INV01325,Archana Nair,Visakhapatnam,36-45,Aditya Birla SL Frontline Equity,7000,2015-12-01,2022-10-01,52,stopped,1
INV01326,Mala Mishra,Delhi,36-45,Mirae Asset Emerging Bluechip Fund,17000,2020-10-01,2023-02-01,16,stopped,1
INV01327,Pooja Sinha,Lucknow,36-45,UTI Flexi Cap Fund,8000,2015-11-01,,44,active,0
INV01328,Kavya Patel,Chennai,25-35,Axis Bluechip Fund,7000,2016-08-01,,38,active,0
INV01329,Yogesh Tiwari,Jaipur,46-55,SBI Small Cap Fund,3500,2017-12-01,2024-02-01,61,stopped,1
INV01330,Vikram Sinha,Chennai,25-35,Nippon India Growth Fund,10000,2015-12-01,,48,active,0
INV01331,Rekha Kapoor,Ahmedabad,36-45,Aditya Birla SL Frontline Equity,3500,2019-08-01,2022-12-01,33,stopped,1
INV01332,Arjun Iyer,Kochi,36-45,Mirae Asset Emerging Bluechip Fund,3000,2021-09-01,,21,active,0
INV01333,Sneha Rao,Delhi,36-45,DSP Mid Cap Fund,6000,2015-04-01,2024-11-01,52,stopped,1
INV01334,Anil Reddy,Visakhapatnam,36-45,HDFC Mid-Cap Opportunities Fund,15500,2019-01-01,2023-08-01,25,stopped,1
INV01335,Rahul Malhotra,Hyderabad,25-35,DSP Mid Cap Fund,2000,2022-06-01,,16,active,0
INV01336,Lata Rao,Bhopal,25-35,Kotak Emerging Equity Fund,2000,2019-11-01,2020-07-01,30,stopped,1
INV01337,Sanjay Tiwari,Pune,36-45,Mirae Asset Emerging Bluechip Fund,1500,2022-12-01,2024-10-01,7,stopped,1
INV01338,Vikram Mehta,Pune,36-45,Mirae Asset Large Cap Fund,3500,2015-03-01,2019-03-01,60,stopped,1
INV01339,Rajesh Nair,Hyderabad,36-45,Axis Long Term Equity Fund,7500,2022-09-01,,11,active,0
INV01340,Rajesh Saxena,Jaipur,25-35,ICICI Pru Bluechip Fund,6500,2018-08-01,2019-08-01,34,stopped,1
INV01341,Yogesh Tiwari,Indore,55+,Kotak Standard Multicap Fund,14500,2020-03-01,,23,active,0
INV01342,Rajesh Nair,Lucknow,46-55,Mirae Asset Large Cap Fund,14000,2021-07-01,,21,active,0
INV01343,Rajesh Mishra,Indore,36-45,Aditya Birla SL Frontline Equity,5000,2020-01-01,2023-07-01,35,stopped,1
INV01344,Vivek Joshi,Delhi,25-35,HDFC Mid-Cap Opportunities Fund,5500,2022-03-01,2023-03-01,17,stopped,1
INV01345,Ravi Rao,Mumbai,36-45,Axis Bluechip Fund,1500,2019-06-01,2022-11-01,29,stopped,1
INV01346,Harish Chaudhary,Vadodara,46-55,SBI Small Cap Fund,2500,2018-06-01,2023-05-01,49,stopped,1
